,class,order,family,species,AaM,log.AaM,longevity,juvSurv,juvMort,adMort,svl,birth.svl,repmode,Terr,AdTerr,na_count,IF
199,Actinopterygii,Salmoniformes,Salmonidae,Salmo salar,NA,NA,NA,NA,NA,NA,135,NA,0,0,0,7,0
200,Actinopterygii,Siluriformes,Clariidae,Clarias jaensis,NA,NA,NA,NA,NA,NA,48.3,NA,0,0,0,7,0
201,Actinopterygii,Salmoniformes,Salmonidae,Salmo trutta,NA,NA,NA,NA,NA,NA,140,NA,0,0,0,7,0
202,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus mykiss,NA,NA,NA,NA,NA,NA,122,NA,0,0,0,7,0
203,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus gorbuscha,NA,NA,NA,NA,NA,NA,76,NA,0,0,0,7,0
204,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus keta,6,1.791759469,NA,NA,NA,0.142857143,100,NA,0,0,0,4,0
205,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus masou,NA,NA,NA,NA,NA,NA,79,NA,0,0,0,7,0
206,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus nerka,NA,NA,NA,NA,NA,NA,77.5,NA,0,0,0,7,0
207,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus tshawytscha,NA,NA,NA,NA,NA,NA,150,NA,0,0,0,7,0
208,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus kisutch,NA,NA,NA,NA,NA,NA,86.725,NA,0,0,0,7,0
209,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus fontinalis,NA,NA,NA,NA,NA,NA,86,NA,0,0,0,7,0
210,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus alpinus,NA,NA,18.5,NA,NA,NA,107,NA,0,0,0,6,0
211,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus namaycush,NA,NA,NA,NA,NA,NA,150,NA,0,0,0,7,0
212,Actinopterygii,Perciformes,Centrolophidae,Centrolophus niger,NA,NA,NA,NA,NA,NA,150,NA,0,0,0,7,0
213,Actinopterygii,Perciformes,Centrolophidae,Schedophilus ovalis,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
214,Actinopterygii,Osmeriformes,Plecoglossidae,Plecoglossus altivelis,NA,NA,NA,NA,NA,NA,70,NA,0,0,0,7,0
215,Actinopterygii,Osmeriformes,Osmeridae,Mallotus villosus,NA,NA,NA,NA,NA,NA,22.6,NA,0,0,0,7,0
216,Actinopterygii,Osmeriformes,Osmeridae,Osmerus mordax,NA,NA,NA,NA,NA,NA,35.6,NA,0,0,0,7,0
217,Actinopterygii,Osmeriformes,Osmeridae,Hypomesus olidus,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
218,Actinopterygii,Osmeriformes,Osmeridae,Hypomesus pretiosus,NA,NA,NA,NA,NA,NA,30.5,NA,0,0,0,7,0
219,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys pacificus,NA,NA,NA,NA,NA,NA,34,NA,0,0,0,7,0
220,Actinopterygii,Osmeriformes,Argentinidae,Glossanodon semifasciatus,NA,NA,7,NA,NA,NA,21,NA,0,0,0,6,0
221,Actinopterygii,Esociformes,Esocidae,Esox lucius,NA,NA,NA,NA,NA,NA,143.5,NA,0,0,0,7,0
222,Actinopterygii,Myctophiformes,Myctophidae,Lampanyctodes hectoris,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,7,0
223,Actinopterygii,Aulopiformes,Synodontidae,Harpadon nehereus,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
224,Actinopterygii,Perciformes,Lutjanidae,Lutjanus fulviflamma,NA,NA,NA,NA,NA,NA,35,NA,0,0,0,7,0
225,Actinopterygii,Perciformes,Lutjanidae,Lutjanus fulvus,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
226,Actinopterygii,Characiformes,Serrasalmidae,Colossoma macropomum,NA,NA,NA,NA,NA,NA,108,NA,0,0,0,7,0
227,Actinopterygii,Perciformes,Lutjanidae,Lutjanus johnii,NA,NA,NA,NA,NA,NA,97,NA,0,0,0,7,0
228,Actinopterygii,Perciformes,Lutjanidae,Lutjanus gibbus,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
229,Actinopterygii,Perciformes,Lutjanidae,Lutjanus griseus,NA,NA,NA,NA,NA,NA,89,NA,0,0,0,7,0
230,Actinopterygii,Cypriniformes,Cyprinidae,Abramis brama,NA,NA,NA,NA,NA,NA,82,NA,0,0,0,7,0
231,Actinopterygii,Cypriniformes,Cyprinidae,Tinca tinca,NA,NA,NA,NA,NA,NA,70,NA,0,0,0,7,0
232,Actinopterygii,Cypriniformes,Cyprinidae,Carassius carassius,NA,NA,NA,NA,NA,NA,64,NA,0,0,0,7,0
233,Actinopterygii,Cypriniformes,Cyprinidae,Carassius auratus,NA,NA,NA,NA,NA,NA,48,NA,0,0,0,7,0
234,Actinopterygii,Cypriniformes,Cyprinidae,Rutilus rutilus,NA,NA,NA,NA,NA,NA,50.2,NA,0,0,0,7,0
235,Actinopterygii,Cypriniformes,Cyprinidae,Hypophthalmichthys molitrix,NA,NA,NA,NA,NA,NA,105,NA,0,0,0,7,0
236,Actinopterygii,Cypriniformes,Cyprinidae,Hypophthalmichthys nobilis,NA,NA,NA,NA,NA,NA,146,NA,0,0,0,7,0
237,Actinopterygii,Cypriniformes,Cyprinidae,Notemigonus crysoleucas,NA,NA,NA,NA,NA,NA,32,NA,0,0,0,7,0
238,Actinopterygii,Cypriniformes,Cyprinidae,Osteochilus vittatus,NA,NA,NA,NA,NA,NA,32,NA,0,0,0,7,0
239,Actinopterygii,Clupeiformes,Engraulidae,Anchoa delicatissima,NA,NA,NA,NA,NA,NA,12,NA,0,0,0,7,0
240,Actinopterygii,Clupeiformes,Engraulidae,Anchoa curta,NA,NA,NA,NA,NA,NA,8.9,NA,0,0,0,7,0
241,Actinopterygii,Clupeiformes,Engraulidae,Anchoa eigenmannia,NA,NA,NA,NA,NA,NA,8,NA,0,0,0,7,0
242,Actinopterygii,Cypriniformes,Cyprinidae,Rastrineobola argentea,NA,NA,NA,NA,NA,NA,9,NA,0,0,0,7,0
243,Actinopterygii,Cypriniformes,Cyprinidae,Parabramis pekinensis,NA,NA,NA,NA,NA,NA,55,NA,0,0,0,7,0
244,Actinopterygii,Cypriniformes,Cyprinidae,Pelecus cultratus,NA,NA,NA,NA,NA,NA,60,NA,0,0,0,7,0
245,Actinopterygii,Cypriniformes,Cyprinidae,Megalobrama amblycephala,NA,NA,NA,NA,NA,NA,200,NA,0,0,0,7,0
246,Actinopterygii,Cypriniformes,Cyprinidae,Barbonymus gonionotus,NA,NA,NA,NA,NA,NA,40.5,NA,0,0,0,7,0
247,Actinopterygii,Siluriformes,Ariidae,Galeichthys feliceps,NA,NA,NA,NA,NA,NA,55,NA,0,0,0,7,0
248,Actinopterygii,Siluriformes,Siluridae,Silurus glanis,NA,NA,NA,NA,NA,NA,500,NA,0,0,0,7,0
249,Actinopterygii,Siluriformes,Ictaluridae,Ictalurus punctatus,NA,NA,NA,NA,NA,NA,132,NA,0,0,0,7,0
250,Actinopterygii,Siluriformes,Ictaluridae,Ameiurus melas,NA,NA,NA,NA,NA,NA,66,NA,0,0,0,7,0
251,Actinopterygii,Siluriformes,Pangasiidae,Pangasius pangasius,NA,NA,NA,NA,NA,NA,300,NA,0,0,0,7,0
252,Actinopterygii,Siluriformes,Clariidae,Clarias fuscus,NA,NA,NA,NA,NA,NA,24.5,NA,0,0,0,7,0
253,Actinopterygii,Anguilliformes,Anguillidae,Anguilla japonica,NA,NA,NA,NA,NA,NA,150,NA,0,0,0,7,0
254,Actinopterygii,Anguilliformes,Anguillidae,Anguilla rostrata,NA,NA,NA,NA,NA,NA,137,NA,0,0,0,7,0
255,Actinopterygii,Anguilliformes,Anguillidae,Anguilla australis,NA,NA,NA,NA,NA,NA,118.25,NA,0,0,0,7,0
256,Actinopterygii,Anguilliformes,Muraenesocidae,Muraenesox cinereus,NA,NA,NA,NA,NA,NA,220,NA,0,0,0,7,0
257,Actinopterygii,Anguilliformes,Congridae,Conger orbignianus,NA,NA,NA,NA,NA,NA,112,NA,0,0,0,7,0
258,Actinopterygii,Anguilliformes,Congridae,Conger oceanicus,NA,NA,NA,NA,NA,NA,230,NA,0,0,0,7,0
259,Actinopterygii,Anguilliformes,Congridae,Conger conger,NA,NA,NA,NA,NA,NA,300,NA,0,0,0,7,0
260,Actinopterygii,Anguilliformes,Congridae,Conger myriaster,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
261,Actinopterygii,Beloniformes,Scomberesocidae,Cololabis saira,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
262,Actinopterygii,Beloniformes,Hemiramphidae,Hyporhamphus sajori,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
263,Actinopterygii,Gadiformes,Moridae,Salilota australis,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
264,Actinopterygii,Gadiformes,Gadidae,Gadus macrocephalus,NA,NA,NA,NA,NA,NA,119,NA,0,0,0,7,0
265,Actinopterygii,Gadiformes,Gadidae,Eleginus nawaga,NA,NA,NA,NA,NA,NA,42,NA,0,0,0,7,0
266,Actinopterygii,Gadiformes,Gadidae,Eleginus gracilis,NA,NA,NA,NA,NA,NA,55,NA,0,0,0,7,0
267,Actinopterygii,Gadiformes,Gadidae,Microgadus tomcod,NA,NA,NA,NA,NA,NA,38.1,NA,0,0,0,7,0
268,Actinopterygii,Gadiformes,Gadidae,Gadus chalcogrammus,NA,NA,NA,NA,NA,NA,91,NA,0,0,0,7,0
269,Actinopterygii,Gadiformes,Gadidae,Boreogadus saida,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
270,Actinopterygii,Gadiformes,Gadidae,Micromesistius australis,NA,NA,NA,NA,NA,NA,90,NA,0,0,0,7,0
271,Actinopterygii,Gadiformes,Merlucciidae,Merluccius senegalensis,NA,NA,NA,NA,NA,NA,81,NA,0,0,0,7,0
272,Actinopterygii,Gadiformes,Merlucciidae,Merluccius australis,NA,NA,NA,NA,NA,NA,155,NA,0,0,0,7,0
273,Actinopterygii,Gadiformes,Merlucciidae,Merluccius bilinearis,NA,NA,NA,NA,NA,NA,76,NA,0,0,0,7,0
274,Actinopterygii,Gadiformes,Merlucciidae,Merluccius gayi gayi,NA,NA,NA,NA,NA,NA,87,NA,0,0,0,7,0
275,Actinopterygii,Gadiformes,Merlucciidae,Merluccius hubbsi,NA,NA,NA,NA,NA,NA,95,NA,0,0,0,7,0
276,Actinopterygii,Gadiformes,Merlucciidae,Merluccius productus,NA,NA,NA,NA,NA,NA,91,NA,0,0,0,7,0
277,Actinopterygii,Gadiformes,Merlucciidae,Merluccius polli,NA,NA,NA,NA,NA,NA,80,NA,0,0,0,7,0
278,Actinopterygii,Gadiformes,Merlucciidae,Macruronus magellanicus,NA,NA,NA,NA,NA,NA,115,NA,0,0,0,7,0
279,Actinopterygii,Gadiformes,Macrouridae,Macrourus berglax,NA,NA,NA,NA,NA,NA,110,NA,0,0,0,7,0
280,Actinopterygii,Gadiformes,Macrouridae,Coryphaenoides rupestris,NA,NA,NA,NA,NA,NA,110,NA,0,0,0,7,0
281,Actinopterygii,Syngnathiformes,Centriscidae,Macroramphosus scolopax,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
282,Actinopterygii,Zeiformes,Zeidae,Zenopsis conchifer,NA,NA,NA,NA,NA,NA,80,NA,0,0,0,7,0
283,Actinopterygii,Mugiliformes,Mugilidae,Joturus pichardi,NA,NA,NA,NA,NA,NA,61,NA,0,0,0,7,0
284,Actinopterygii,Atheriniformes,Atherinopsidae,Menidia menidia,NA,NA,NA,NA,NA,NA,15,NA,0,0,0,7,0
285,Actinopterygii,Perciformes,Polynemidae,Eleutheronema tetradactylum,NA,NA,NA,NA,NA,NA,200,NA,0,0,0,7,0
286,Actinopterygii,Perciformes,Polynemidae,Galeoides decadactylus,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
287,Actinopterygii,Perciformes,Polynemidae,Pentanemus quinquarius,NA,NA,NA,NA,NA,NA,35,NA,0,0,0,7,0
288,Actinopterygii,Perciformes,Channidae,Channa striata,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
289,Actinopterygii,Perciformes,Channidae,Channa micropeltes,NA,NA,NA,NA,NA,NA,130,NA,0,0,0,7,0
290,Actinopterygii,Perciformes,Centropomidae,Centropomus undecimalis,NA,NA,NA,NA,NA,NA,140,NA,0,0,0,7,0
291,Actinopterygii,Perciformes,Polyprionidae,Polyprion americanus,NA,NA,NA,NA,NA,NA,210,NA,0,0,0,7,0
292,Actinopterygii,Perciformes,Polyprionidae,Polyprion oxygeneios,NA,NA,NA,NA,NA,NA,160,NA,0,0,0,7,0
293,Actinopterygii,Perciformes,Moronidae,Morone saxatilis,NA,NA,NA,NA,NA,NA,200,NA,0,0,0,7,0
294,Actinopterygii,Perciformes,Lutjanidae,Lutjanus dodecacanthoides,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
295,Actinopterygii,Perciformes,Moronidae,Morone americana,NA,NA,NA,NA,NA,NA,58,NA,0,0,0,7,0
296,Actinopterygii,Perciformes,Priacanthidae,Priacanthus macracanthus,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
297,Actinopterygii,Perciformes,Acropomatidae,Synagrops japonicus,2.5,0.916290732,NA,NA,NA,0.285714286,35,NA,0,0,0,4,0
298,Actinopterygii,Perciformes,Percidae,Perca fluviatilis,NA,NA,NA,NA,NA,NA,60,NA,0,0,0,7,0
299,Actinopterygii,Perciformes,Percidae,Perca flavescens,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
300,Actinopterygii,Perciformes,Percidae,Sander lucioperca,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
301,Actinopterygii,Perciformes,Malacanthidae,Lopholatilus chamaeleonticeps,NA,NA,NA,NA,NA,NA,110,NA,0,0,0,7,0
302,Actinopterygii,Perciformes,Lactariidae,Lactarius lactarius,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
303,Actinopterygii,Perciformes,Pomatomidae,Pomatomus saltatrix,NA,NA,NA,NA,NA,NA,130,NA,0,0,0,7,0
304,Actinopterygii,Perciformes,Carangidae,Trachurus japonicus,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
305,Actinopterygii,Perciformes,Carangidae,Trachurus murphyi,NA,NA,NA,NA,NA,NA,70,NA,0,0,0,7,0
306,Actinopterygii,Perciformes,Carangidae,Trachurus symmetricus,NA,NA,NA,NA,NA,NA,81,NA,0,0,0,7,0
307,Actinopterygii,Perciformes,Carangidae,Trachurus lathami,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
308,Actinopterygii,Perciformes,Gobiidae,Exyrias belissimus,NA,NA,NA,NA,NA,NA,15,NA,0,0,0,7,0
309,Actinopterygii,Perciformes,Carangidae,Trachurus trecae,NA,NA,NA,NA,NA,NA,35,NA,0,0,0,7,0
310,Actinopterygii,Perciformes,Carangidae,Trachurus declivis,NA,NA,NA,NA,NA,NA,64,NA,0,0,0,7,0
311,Actinopterygii,Perciformes,Carangidae,Decapterus russelli,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
312,Actinopterygii,Perciformes,Gobiidae,Exyrias ferrarisi,NA,NA,NA,NA,NA,NA,11,NA,0,0,0,7,0
313,Actinopterygii,Siluriformes,Clariidae,Clarias anguillaris,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
314,Actinopterygii,Perciformes,Gobiidae,Exyrias puntang,NA,NA,NA,NA,NA,NA,16.2,NA,0,0,0,7,0
315,Actinopterygii,Perciformes,Carangidae,Selene setapinnis,NA,NA,NA,NA,NA,NA,60,NA,0,0,0,7,0
316,Actinopterygii,Perciformes,Carangidae,Selene dorsalis,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
317,Actinopterygii,Perciformes,Carangidae,Trachinotus carolinus,NA,NA,NA,NA,NA,NA,64,NA,0,0,0,7,0
318,Actinopterygii,Perciformes,Carangidae,Seriola quinqueradiata,NA,NA,NA,NA,NA,NA,150,NA,0,0,0,7,0
319,Actinopterygii,Perciformes,Carangidae,Seriola lalandi,NA,NA,NA,NA,NA,NA,250,NA,0,0,0,7,0
320,Actinopterygii,Perciformes,Carangidae,Megalaspis cordyla,NA,NA,NA,NA,NA,NA,80,NA,0,0,0,7,0
321,Actinopterygii,Perciformes,Carangidae,Chloroscombrus chrysurus,NA,NA,NA,NA,NA,NA,65,NA,0,0,0,7,0
322,Actinopterygii,Perciformes,Carangidae,Parona signata,NA,NA,NA,NA,NA,NA,60,NA,0,0,0,7,0
323,Actinopterygii,Perciformes,Carangidae,Selar crumenophthalmus,NA,NA,NA,NA,NA,NA,70,NA,0,0,0,7,0
324,Actinopterygii,Perciformes,Carangidae,Selaroides leptolepis,NA,NA,NA,NA,NA,NA,22,NA,0,0,0,7,0
325,Actinopterygii,Perciformes,Menidae,Mene maculata,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
326,Actinopterygii,Perciformes,Bramidae,Brama brama,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
327,Actinopterygii,Perciformes,Arripidae,Arripis georgianus,NA,NA,NA,NA,NA,NA,41,NA,0,0,0,7,0
328,Actinopterygii,Perciformes,Moronidae,Dicentrarchus punctatus,NA,NA,NA,NA,NA,NA,70,NA,0,0,0,7,0
329,Actinopterygii,Perciformes,Emmelichthyidae,Emmelichthys nitidus nitidus,NA,NA,NA,NA,NA,NA,55,NA,0,0,0,7,0
330,Actinopterygii,Perciformes,Nemipteridae,Nemipterus virgatus,2.625,0.965080896,15,NA,NA,0.275862069,35,NA,0,0,0,3,0
331,Actinopterygii,Perciformes,Haemulidae,Isacia conceptionis,NA,NA,NA,NA,NA,NA,60,NA,0,0,0,7,0
332,Actinopterygii,Perciformes,Haemulidae,Plectorhinchus mediterraneus,NA,NA,NA,NA,NA,NA,80,NA,0,0,0,7,0
333,Actinopterygii,Perciformes,Haemulidae,Pomadasys argenteus,NA,NA,NA,NA,NA,NA,70,NA,0,0,0,7,0
334,Actinopterygii,Perciformes,Haemulidae,Brachydeuterus auritus,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
335,Actinopterygii,Perciformes,Haemulidae,Conodon nobilis,NA,NA,NA,NA,NA,NA,33.6,NA,0,0,0,7,0
336,Actinopterygii,Perciformes,Sciaenidae,Cynoscion analis,NA,NA,21,NA,NA,NA,47,NA,0,0,0,6,0
337,Actinopterygii,Perciformes,Sciaenidae,Cynoscion nebulosus,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
338,Actinopterygii,Perciformes,Sciaenidae,Cynoscion regalis,NA,NA,NA,NA,NA,NA,98,NA,0,0,0,7,0
339,Actinopterygii,Perciformes,Sciaenidae,Cynoscion striatus,NA,NA,NA,NA,NA,NA,60,NA,0,0,0,7,0
340,Actinopterygii,Perciformes,Sciaenidae,Micropogonias undulatus,NA,NA,NA,NA,NA,NA,55,NA,0,0,0,7,0
341,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus americanus,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
342,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus saxatilis,NA,NA,NA,NA,NA,NA,46,NA,0,0,0,7,0
343,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus littoralis,NA,NA,NA,NA,NA,NA,48.3,NA,0,0,0,7,0
344,Actinopterygii,Perciformes,Carangidae,Elagatis bipinnulata,NA,NA,NA,NA,NA,NA,180,NA,0,0,0,7,0
345,Actinopterygii,Perciformes,Sciaenidae,Umbrina canosai,NA,NA,5.666666667,NA,NA,NA,40,NA,0,0,0,6,0
346,Actinopterygii,Perciformes,Sciaenidae,Larimichthys polyactis,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
347,Actinopterygii,Perciformes,Sciaenidae,Macrodon ancylodon,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
348,Actinopterygii,Perciformes,Sciaenidae,Argyrosomus regius,NA,NA,NA,NA,NA,NA,230,NA,0,0,0,7,0
349,Actinopterygii,Perciformes,Sciaenidae,Argyrosomus hololepidotus,NA,NA,NA,NA,NA,NA,200,NA,0,0,0,7,0
350,Actinopterygii,Perciformes,Sciaenidae,Atractoscion aequidens,NA,NA,NA,NA,NA,NA,130,NA,0,0,0,7,0
351,Actinopterygii,Perciformes,Sciaenidae,Genyonemus lineatus,NA,NA,NA,NA,NA,NA,41,NA,0,0,0,7,0
352,Actinopterygii,Perciformes,Sciaenidae,Pteroscion peli,NA,NA,NA,NA,NA,NA,32,NA,0,0,0,7,0
353,Actinopterygii,Perciformes,Sciaenidae,Paralonchurus peruanus,NA,NA,NA,NA,NA,NA,51,NA,0,0,0,7,0
354,Actinopterygii,Perciformes,Sciaenidae,Pogonias cromis,NA,NA,NA,NA,NA,NA,170,NA,0,0,0,7,0
355,Actinopterygii,Perciformes,Sciaenidae,Nibea mitsukurii,NA,NA,NA,NA,NA,NA,75,NA,0,0,0,7,0
356,Actinopterygii,Perciformes,Sciaenidae,Larimichthys crocea,NA,NA,NA,NA,NA,NA,80,NA,0,0,0,7,0
357,Actinopterygii,Perciformes,Sciaenidae,Leiostomus xanthurus,NA,NA,NA,NA,NA,NA,36,NA,0,0,0,7,0
358,Actinopterygii,Perciformes,Sciaenidae,Pseudotolithus senegalensis,NA,NA,NA,NA,NA,NA,114,NA,0,0,0,7,0
359,Actinopterygii,Perciformes,Sciaenidae,Pseudotolithus elongatus,NA,NA,NA,NA,NA,NA,47,NA,0,0,0,7,0
360,Actinopterygii,Perciformes,Sciaenidae,Pennahia argentata,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
361,Actinopterygii,Clupeiformes,Engraulidae,Anchoa januaria,NA,NA,30,NA,NA,NA,10.2,NA,0,0,0,6,0
362,Actinopterygii,Perciformes,Sparidae,Pagellus bellottii,NA,NA,NA,NA,NA,NA,42,NA,0,0,0,7,0
363,Actinopterygii,Perciformes,Sparidae,Pagellus natalensis,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
364,Actinopterygii,Perciformes,Sparidae,Dentex macrophthalmus,NA,NA,NA,NA,NA,NA,65,NA,0,0,0,7,0
365,Actinopterygii,Perciformes,Sparidae,Dentex dentex,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
366,Actinopterygii,Perciformes,Sparidae,Dentex angolensis,NA,NA,NA,NA,NA,NA,37,NA,0,0,0,7,0
367,Actinopterygii,Perciformes,Sparidae,Archosargus probatocephalus,NA,NA,NA,NA,NA,NA,91,NA,0,0,0,7,0
368,Actinopterygii,Perciformes,Sparidae,Argyrops spinifer,NA,NA,NA,NA,NA,NA,70,NA,0,0,0,7,0
369,Actinopterygii,Perciformes,Sparidae,Argyrozona argyrozona,NA,NA,NA,NA,NA,NA,90,NA,0,0,0,7,0
370,Actinopterygii,Perciformes,Sparidae,Cheimerius nufar,NA,NA,NA,NA,NA,NA,75,NA,0,0,0,7,0
371,Actinopterygii,Perciformes,Sparidae,Pagrus major,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
372,Actinopterygii,Perciformes,Sparidae,Petrus rupestris,NA,NA,NA,NA,NA,NA,200,NA,0,0,0,7,0
373,Actinopterygii,Perciformes,Sparidae,Pterogymnus laniarius,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
374,Actinopterygii,Perciformes,Sparidae,Rhabdosargus globiceps,NA,NA,NA,NA,NA,NA,65,NA,0,0,0,7,0
375,Actinopterygii,Perciformes,Sparidae,Lithognathus lithognathus,NA,NA,NA,NA,NA,NA,200,NA,0,0,0,7,0
376,Actinopterygii,Perciformes,Sparidae,Stenotomus chrysops,NA,NA,NA,NA,NA,NA,46,NA,0,0,0,7,0
377,Actinopterygii,Perciformes,Mullidae,Pseudupeneus prayensis,NA,NA,NA,NA,NA,NA,55,NA,0,0,0,7,0
378,Actinopterygii,Perciformes,Drepaneidae,Drepane punctata,NA,NA,16,NA,NA,NA,50,NA,0,0,0,6,0
379,Actinopterygii,Perciformes,Drepaneidae,Drepane africana,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
380,Actinopterygii,Perciformes,Gobiidae,Lebetus scorpioides,7,1.945910149,NA,NA,NA,0.125,4,NA,0,0,0,4,0
381,Actinopterygii,Perciformes,Cichlidae,Cichla ocellaris,NA,NA,NA,NA,NA,NA,74,NA,0,0,0,7,0
382,Actinopterygii,Perciformes,Gobiidae,Lebetus guilleti,NA,NA,NA,NA,NA,NA,2.5,NA,0,0,0,7,0
383,Actinopterygii,Perciformes,Cheilodactylidae,Nemadactylus bergi,NA,NA,NA,NA,NA,NA,39.48,NA,0,0,0,7,0
384,Actinopterygii,Perciformes,Cheilodactylidae,Cheilodactylus variegatus,NA,NA,NA,NA,NA,NA,44,NA,0,0,0,7,0
385,Actinopterygii,Perciformes,Trichodontidae,Arctoscopus japonicus,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
386,Actinopterygii,Perciformes,Pinguipedidae,Parapercis colias,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
387,Actinopterygii,Perciformes,Percophidae,Percophis brasiliensis,NA,NA,NA,NA,NA,NA,53.3,NA,0,0,0,7,0
388,Actinopterygii,Perciformes,Nototheniidae,Dissostichus eleginoides,NA,NA,NA,NA,NA,NA,215,NA,0,0,0,7,0
389,Actinopterygii,Perciformes,Nototheniidae,Notothenia rossii,NA,NA,NA,NA,NA,NA,92,NA,0,0,0,7,0
390,Actinopterygii,Perciformes,Nototheniidae,Pleuragramma antarctica,NA,NA,NA,NA,NA,NA,25,NA,0,0,0,7,0
391,Actinopterygii,Perciformes,Channichthyidae,Chaenocephalus aceratus,NA,NA,NA,NA,NA,NA,72,NA,0,0,0,7,0
392,Actinopterygii,Perciformes,Channichthyidae,Champsocephalus gunnari,NA,NA,NA,NA,NA,NA,66,NA,0,0,0,7,0
393,Actinopterygii,Perciformes,Channichthyidae,Pseudochaenichthys georgianus,NA,NA,5,NA,NA,NA,60,NA,0,0,0,6,0
394,Actinopterygii,Perciformes,Channichthyidae,Chionodraco rastrospinosus,NA,NA,NA,NA,NA,NA,52,NA,0,0,0,7,0
395,Actinopterygii,Perciformes,Channichthyidae,Channichthys rhinoceratus,NA,NA,NA,NA,NA,NA,60,NA,0,0,0,7,0
396,Actinopterygii,Perciformes,Channichthyidae,Chaenodraco wilsoni,NA,NA,NA,NA,NA,NA,43,NA,0,0,0,7,0
397,Actinopterygii,Perciformes,Zoarcidae,Zoarces viviparus,NA,NA,NA,NA,NA,NA,52,NA,0,0,0,7,0
398,Actinopterygii,Perciformes,Zoarcidae,Zoarces americanus,NA,NA,NA,NA,NA,NA,110,NA,0,0,0,7,0
399,Actinopterygii,Gadiformes,Gadidae,Trisopterus minutus,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
400,Actinopterygii,Ophidiiformes,Ophidiidae,Genypterus blacodes,NA,NA,NA,NA,NA,NA,200,NA,0,0,0,7,0
401,Actinopterygii,Ophidiiformes,Ophidiidae,Genypterus chilensis,NA,NA,NA,NA,NA,NA,150,NA,0,0,0,7,0
402,Actinopterygii,Ophidiiformes,Ophidiidae,Genypterus maculatus,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
403,Actinopterygii,Ophidiiformes,Ophidiidae,Genypterus capensis,NA,NA,NA,NA,NA,NA,180,NA,0,0,0,7,0
