,order,class,family,species,AaM,log.AaM,adMort,svl,repmode,juvTerr,birth.svl,longevity,juvSurv,juvMort,AdTerr,mass,birth.mass,RCM,IPB,reloff
20729,Mammalia,Mammalia,Sciuridae,Sundasciurus hippurus,NA,NA,NA,258.99,1,1,NA,14.3625,NA,NA,1,335.145,NA,NA,NA,NA
20730,Mammalia,Mammalia,Sciuridae,Sundasciurus hoogstraali,NA,NA,NA,210,1,1,NA,NA,NA,NA,1,264.3,NA,NA,NA,NA
20731,Mammalia,Mammalia,Sciuridae,Sundasciurus jentinki,NA,NA,NA,210,1,1,NA,NA,NA,NA,1,264.3,NA,NA,NA,NA
20732,Mammalia,Mammalia,Sciuridae,Sundasciurus juvencus,NA,NA,NA,210,1,1,NA,NA,NA,NA,1,264.3,NA,NA,NA,NA
20733,Mammalia,Mammalia,Sciuridae,Sundasciurus lowii,NA,NA,NA,137.56,1,1,NA,11.07916667,NA,NA,1,67,NA,NA,NA,NA
20734,Mammalia,Mammalia,Sciuridae,Sundasciurus mindanensis,NA,NA,NA,210,1,1,NA,NA,NA,NA,1,264.3,NA,NA,NA,NA
20735,Mammalia,Mammalia,Sciuridae,Sundasciurus moellendorffi,NA,NA,NA,210,1,1,NA,NA,NA,NA,1,264.3,NA,NA,NA,NA
20736,Mammalia,Mammalia,Sciuridae,Sundasciurus philippinensis,NA,NA,NA,210,1,1,NA,NA,NA,NA,1,264.3,NA,NA,NA,NA
20737,Mammalia,Mammalia,Sciuridae,Sundasciurus rabori,NA,NA,NA,210,1,1,NA,NA,NA,NA,1,264.3,NA,NA,NA,NA
20738,Mammalia,Mammalia,Sciuridae,Sundasciurus samarensis,NA,NA,NA,210,1,1,NA,NA,NA,NA,1,225,NA,NA,NA,NA
20739,Mammalia,Mammalia,Sciuridae,Sundasciurus steerii,NA,NA,NA,210,1,1,NA,NA,NA,NA,1,264.3,NA,NA,NA,NA
20740,Mammalia,Mammalia,Sciuridae,Sundasciurus tenuis,NA,NA,NA,168.37,1,1,NA,9.991666667,NA,NA,1,75,NA,NA,NA,NA
20741,Mammalia,Mammalia,Sciuridae,Syntheosciurus brochus,NA,NA,NA,166,1,1,NA,NA,NA,NA,1,124.94,NA,NA,NA,NA
20742,Mammalia,Mammalia,Sciuridae,Tamias alpinus,NA,NA,NA,132.325,1,1,NA,NA,NA,NA,1,37.77,NA,NA,NA,NA
20743,Mammalia,Mammalia,Sciuridae,Tamias amoenus,0.968526411,-0.031979527,0.5079942,139.03,1,1,NA,5.166666667,0.045896091,4.081375328,1,54.2,2.62,NA,NA,NA
20744,Mammalia,Mammalia,Sciuridae,Tamias bulleri,NA,NA,NA,147.925,1,1,NA,NA,NA,NA,1,100,NA,NA,NA,NA
20745,Mammalia,Mammalia,Sciuridae,Tamias canipes,NA,NA,NA,131.4,1,1,NA,NA,NA,NA,1,66.05,NA,NA,NA,NA
20746,Mammalia,Mammalia,Sciuridae,Tamias cinereicollis,NA,NA,NA,144,1,1,NA,NA,NA,NA,1,61.845,NA,NA,NA,NA
20747,Mammalia,Mammalia,Sciuridae,Tamias dorsalis,NA,NA,NA,142.69,1,1,NA,12.57916667,NA,NA,1,62.8,NA,NA,NA,NA
20748,Mammalia,Mammalia,Sciuridae,Tamias durangae,NA,NA,NA,135.85,1,1,NA,NA,NA,NA,1,92.495,NA,NA,NA,NA
20749,Mammalia,Mammalia,Sciuridae,Tamias merriami,NA,NA,NA,146.975,1,1,NA,2.825,NA,NA,1,75.95,NA,NA,NA,NA
20750,Mammalia,Mammalia,Sciuridae,Tamias minimus,1,0,0.5,135.78,1,1,39.32,8.166666667,0.028188865,4.568828223,1,44.975,2.3,NA,NA,NA
20751,Mammalia,Mammalia,Sciuridae,Tamias obscurus,NA,NA,NA,133.95,1,1,NA,2.825,NA,NA,1,75,NA,NA,NA,NA
20752,Mammalia,Mammalia,Sciuridae,Tamias ochrogenys,0.968036055,-0.032485946,0.508120772,151.04,1,1,42.69,9.266666667,0.030584215,4.487271238,1,84,3.535,NA,NA,NA
20753,Mammalia,Mammalia,Sciuridae,Tamias palmeri,NA,NA,NA,142.51,1,1,NA,NA,NA,NA,1,60.74,3.29,NA,NA,NA
20754,Mammalia,Mammalia,Sciuridae,Tamias panamintinus,NA,NA,NA,137.995,1,1,NA,NA,NA,NA,1,52.94,4,NA,NA,NA
20755,Mammalia,Mammalia,Sciuridae,Tamias quadrimaculatus,0.928923397,-0.073729001,0.518423905,150.06,1,1,NA,NA,NA,NA,1,86.035,NA,NA,NA,NA
20756,Mammalia,Mammalia,Sciuridae,Tamias quadrivittatus,0.907117808,-0.09748295,0.524351456,141.205,1,1,NA,6.075,0.031235329,4.466205486,1,57.81,2.5,NA,NA,NA
20757,Mammalia,Mammalia,Sciuridae,Tamias ruficaudus,1.000317808,0.000317758,0.499920561,142.13,1,1,NA,8,0.029456418,4.524843452,1,58.675,NA,NA,NA,NA
20758,Mammalia,Mammalia,Sciuridae,Tamias rufus,0.896986301,-0.108714689,0.527151935,141.205,1,1,NA,6.075,0.045175263,4.097205629,1,57.49,2.55,NA,NA,NA
20759,Mammalia,Mammalia,Sciuridae,Tamias senex,0.968036055,-0.032485946,0.508120772,145.45,1,1,42.69,9.233333333,0.027941751,4.577633241,1,84,3.535,NA,NA,NA
20760,Mammalia,Mammalia,Sciuridae,Tamias sibiricus,0.958942466,-0.0419242,0.510479515,154.35,1,1,NA,8.666666667,0.024008139,4.729362389,1,85,4,NA,NA,NA
20761,Mammalia,Mammalia,Sciuridae,Tamias siskiyou,0.968036055,-0.032485946,0.508120772,145.27,1,1,42.69,9.266666667,0.028487425,4.558292508,1,75,3.535,NA,NA,NA
20762,Mammalia,Mammalia,Sciuridae,Tamias sonomae,NA,NA,NA,146.815,1,1,NA,NA,NA,NA,1,75,NA,NA,NA,NA
20763,Mammalia,Mammalia,Sciuridae,Tamias speciosus,0.917249315,-0.086375962,0.521580575,124.69,1,1,NA,6.075,0.046775143,4.062403359,1,59.065,2.5,NA,NA,NA
20764,Mammalia,Mammalia,Sciuridae,Tamias striatus,0.464630137,-0.766513594,0.682766232,166.235,1,1,NA,8.741666667,0.018712045,4.978587861,1,92.6,3.4,NA,NA,NA
20765,Mammalia,Mammalia,Sciuridae,Tamias townsendii,0.968036055,-0.032485946,0.508120772,149.615,1,1,42.69,9.266666667,0.028487425,4.558292508,1,79.12,3.535,NA,NA,NA
20766,Mammalia,Mammalia,Sciuridae,Tamias umbrinus,NA,NA,NA,141.83,1,1,NA,7.316666667,NA,NA,1,51.75,NA,NA,NA,NA
20767,Mammalia,Mammalia,Sciuridae,Tamiasciurus douglasii,0.358964384,-1.024532106,0.735854458,230,1,1,NA,5.491666667,0.017956603,5.019797361,1,229.8,5,NA,NA,NA
20768,Mammalia,Mammalia,Sciuridae,Tamiasciurus hudsonicus,0.937124164,-0.064939493,0.51622917,190,1,1,NA,9.816666667,0.015544295,5.164061611,1,210.8,7,NA,NA,NA
20769,Mammalia,Mammalia,Sciuridae,Tamiasciurus mearnsi,0.358964384,-1.024532106,0.735854458,230,1,1,NA,5.491666667,0.017956603,5.019797361,1,229.8,5,NA,NA,NA
20770,Mammalia,Mammalia,Sciuridae,Tamiops maritimus,NA,NA,NA,146.155,1,1,NA,NA,NA,NA,1,66.77,NA,NA,NA,NA
20771,Mammalia,Mammalia,Sciuridae,Tamiops mcclellandii,NA,NA,NA,132.305,1,1,NA,NA,NA,NA,1,45.84,NA,NA,NA,NA
20772,Mammalia,Mammalia,Sciuridae,Tamiops rodolphii,NA,NA,NA,160,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20773,Mammalia,Mammalia,Sciuridae,Tamiops swinhoei,NA,NA,NA,160,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20774,Mammalia,Mammalia,Sciuridae,Trogopterus xanthipes,1.833906849,0.606448582,0.352869749,305,1,1,NA,12,NA,NA,1,NA,NA,NA,NA,NA
20775,Mammalia,Mammalia,Sciuridae,Xerus erythropus,0.576575342,-0.550649258,0.634286211,387.52,1,1,NA,6,NA,NA,1,600,NA,NA,NA,NA
20776,Mammalia,Mammalia,Sciuridae,Xerus inauris,0.948404822,-0.052973841,0.513240364,355,1,1,NA,11.475,0.044810131,4.105321018,1,557.3,20,NA,NA,NA
20777,Mammalia,Mammalia,Sciuridae,Xerus princeps,NA,NA,NA,463,1,1,NA,NA,NA,NA,1,619.65,NA,NA,NA,NA
20778,Mammalia,Mammalia,Sciuridae,Xerus rutilus,NA,NA,NA,342.415,1,1,NA,7.9,NA,NA,1,316.96,NA,NA,NA,NA
20779,Mammalia,Mammalia,Solenodontidae,Solenodon cubanus,NA,NA,NA,337.425,1,1,NA,6.25,NA,NA,1,912.31,NA,NA,NA,NA
20780,Mammalia,Mammalia,Solenodontidae,Solenodon paradoxus,2.267643836,0.818741335,0.306030905,315.5,1,1,NA,11.33333333,0.029652152,4.518220571,1,900,89.99,NA,NA,NA
20781,Mammalia,Mammalia,Soricidae,Anourosorex assamensis,NA,NA,NA,101.38,1,1,NA,NA,NA,NA,1,20,NA,NA,NA,NA
20782,Mammalia,Mammalia,Soricidae,Anourosorex schmidi,NA,NA,NA,101.38,1,1,NA,NA,NA,NA,1,20,NA,NA,NA,NA
20783,Mammalia,Mammalia,Soricidae,Anourosorex squamipes,NA,NA,NA,101.38,1,1,NA,NA,NA,NA,1,20,NA,NA,NA,NA
20784,Mammalia,Mammalia,Soricidae,Anourosorex yamashinai,NA,NA,NA,101.38,1,1,NA,NA,NA,NA,1,20,NA,NA,NA,NA
20785,Mammalia,Mammalia,Soricidae,Blarina brevicauda,0.184283726,-1.69127872,0.84439225,111.21,1,1,NA,2.370833333,0.026605093,4.626652599,1,20.7,0.97,NA,NA,NA
20786,Mammalia,Mammalia,Soricidae,Blarina carolinensis,0.184283726,-1.69127872,0.84439225,101.6,1,1,NA,2.370833333,0.037001744,4.296790231,1,20.45,0.97,NA,NA,NA
20787,Mammalia,Mammalia,Soricidae,Blarina hylophaga,0.189662411,-1.662509572,0.840574596,101.6,1,1,NA,2.370833333,0.036677547,4.305590497,1,18.56,0.97,NA,NA,NA
20788,Mammalia,Mammalia,Soricidae,Blarina peninsulae,0.184283726,-1.69127872,0.84439225,101.6,1,1,NA,2.370833333,0.037001744,4.296790231,1,20.45,0.97,NA,NA,NA
20789,Mammalia,Mammalia,Soricidae,Blarinella griselda,NA,NA,NA,74.75,1,1,NA,NA,NA,NA,1,12.5,NA,NA,NA,NA
20790,Mammalia,Mammalia,Soricidae,Blarinella quadraticauda,NA,NA,NA,74.75,1,1,NA,NA,NA,NA,1,12.5,NA,NA,NA,NA
20791,Mammalia,Mammalia,Soricidae,Blarinella wardi,NA,NA,NA,74.75,1,1,NA,NA,NA,NA,1,12.5,NA,NA,NA,NA
20792,Mammalia,Mammalia,Soricidae,Chimarrogale hantu,NA,NA,NA,101.995,1,1,NA,NA,NA,NA,1,43.23,NA,NA,NA,NA
20793,Mammalia,Mammalia,Soricidae,Chimarrogale himalayica,NA,NA,NA,121.26,1,1,NA,NA,NA,NA,1,33.5,NA,NA,NA,NA
20794,Mammalia,Mammalia,Soricidae,Chimarrogale phaeura,NA,NA,NA,100.49,1,1,NA,NA,NA,NA,1,31.47,NA,NA,NA,NA
20795,Mammalia,Mammalia,Soricidae,Chimarrogale platycephalus,NA,NA,NA,116.745,1,1,NA,NA,NA,NA,1,36.32,NA,NA,NA,NA
20796,Mammalia,Mammalia,Soricidae,Chimarrogale styani,NA,NA,NA,102,1,1,NA,NA,NA,NA,1,32.86,NA,NA,NA,NA
20797,Mammalia,Mammalia,Soricidae,Chimarrogale sumatrana,NA,NA,NA,100.49,1,1,NA,NA,NA,NA,1,31.47,NA,NA,NA,NA
20798,Mammalia,Mammalia,Soricidae,Chodsigoa parca,NA,NA,NA,77,1,1,NA,NA,NA,NA,1,14.92,NA,NA,NA,NA
20799,Mammalia,Mammalia,Soricidae,Chodsigoa salenskii,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,5.49,NA,NA,NA,NA
20800,Mammalia,Mammalia,Soricidae,Chodsigoa smithii,NA,NA,NA,84,1,1,NA,NA,NA,NA,1,18.76,NA,NA,NA,NA
20801,Mammalia,Mammalia,Soricidae,Congosorex polli,NA,NA,NA,90,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20802,Mammalia,Mammalia,Soricidae,Crocidura aleksandrisi,0.479452055,-0.73511138,0.675925926,82,1,1,NA,2.7,0.032167093,4.436811317,1,7.425,0.53,NA,NA,NA
20803,Mammalia,Mammalia,Soricidae,Crocidura allex,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20804,Mammalia,Mammalia,Soricidae,Crocidura arabica,0.205479452,-1.58240924,0.829545455,82.145,1,1,29.49,3.2,0.023616922,4.745791795,1,10.6,0.88,NA,NA,NA
20805,Mammalia,Mammalia,Soricidae,Crocidura attenuata,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20806,Mammalia,Mammalia,Soricidae,Crocidura attila,NA,NA,NA,NA,1,1,NA,0.416666667,NA,NA,1,17.1,NA,NA,NA,NA
20807,Mammalia,Mammalia,Soricidae,Crocidura baileyi,NA,NA,NA,NA,1,1,NA,0.416666667,NA,NA,1,17.2,NA,NA,NA,NA
20808,Mammalia,Mammalia,Soricidae,Crocidura baluensis,NA,NA,NA,95,1,1,NA,NA,NA,NA,1,12,NA,NA,NA,NA
20809,Mammalia,Mammalia,Soricidae,Crocidura batesi,NA,NA,NA,68.79,1,1,NA,NA,NA,NA,1,16.49,NA,NA,NA,NA
20810,Mammalia,Mammalia,Soricidae,Crocidura beatus,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,10.55,NA,NA,NA,NA
20811,Mammalia,Mammalia,Soricidae,Crocidura beccarii,NA,NA,NA,95,1,1,NA,NA,NA,NA,1,12,NA,NA,NA,NA
20812,Mammalia,Mammalia,Soricidae,Crocidura bottegi,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,3.49,NA,NA,NA,NA
20813,Mammalia,Mammalia,Soricidae,Crocidura brunnea,NA,NA,NA,95,1,1,NA,NA,NA,NA,1,12,NA,NA,NA,NA
20814,Mammalia,Mammalia,Soricidae,Crocidura buettikoferi,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20815,Mammalia,Mammalia,Soricidae,Crocidura canariensis,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,7.5,0.8,NA,NA,NA
20816,Mammalia,Mammalia,Soricidae,Crocidura caspica,0.327742795,-1.115526141,0.753157919,82,1,1,29.49,2.95,0.027103827,4.608080347,1,9.9,0.84,NA,NA,NA
20817,Mammalia,Mammalia,Soricidae,Crocidura crossei,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,9.5,NA,NA,NA,NA
20818,Mammalia,Mammalia,Soricidae,Crocidura cyanea,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,8.58,NA,NA,NA,NA
20819,Mammalia,Mammalia,Soricidae,Crocidura denti,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,7,NA,NA,NA,NA
20820,Mammalia,Mammalia,Soricidae,Crocidura dhofarensis,NA,NA,NA,80,1,1,NA,NA,NA,NA,1,11.5,NA,NA,NA,NA
20821,Mammalia,Mammalia,Soricidae,Crocidura dolichura,NA,NA,NA,71,1,1,NA,NA,NA,NA,1,5.63,NA,NA,NA,NA
20822,Mammalia,Mammalia,Soricidae,Crocidura douceti,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,4.3,NA,NA,NA,NA
20823,Mammalia,Mammalia,Soricidae,Crocidura dsinezumi,0.205479452,-1.58240924,0.829545455,82.145,1,1,29.49,3.2,0.022908131,4.776263379,1,10.6,0.88,NA,NA,NA
20824,Mammalia,Mammalia,Soricidae,Crocidura eisentrauti,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20825,Mammalia,Mammalia,Soricidae,Crocidura elgonius,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,6.5,NA,NA,NA,NA
20826,Mammalia,Mammalia,Soricidae,Crocidura flavescens,NA,NA,NA,140,1,1,NA,2.2,NA,NA,1,32.21,2.26,NA,NA,NA
20827,Mammalia,Mammalia,Soricidae,Crocidura foetida,NA,NA,NA,95,1,1,NA,NA,NA,NA,1,12,NA,NA,NA,NA
20828,Mammalia,Mammalia,Soricidae,Crocidura foxi,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,21,NA,NA,NA,NA
20829,Mammalia,Mammalia,Soricidae,Crocidura fuliginosa,NA,NA,NA,95,1,1,NA,NA,NA,NA,1,12,NA,NA,NA,NA
20830,Mammalia,Mammalia,Soricidae,Crocidura fulvastra,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,10,NA,NA,NA,NA
20831,Mammalia,Mammalia,Soricidae,Crocidura fumosa,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,14.49,NA,NA,NA,NA
20832,Mammalia,Mammalia,Soricidae,Crocidura fuscomurina,NA,NA,NA,63.105,1,1,19.33,0.25,NA,NA,1,5.3,0.705,NA,NA,NA
20833,Mammalia,Mammalia,Soricidae,Crocidura goliath,NA,NA,NA,147.42,1,1,NA,NA,NA,NA,1,87.92,NA,NA,NA,NA
20834,Mammalia,Mammalia,Soricidae,Crocidura gracilipes,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,6.69,NA,NA,NA,NA
20835,Mammalia,Mammalia,Soricidae,Crocidura grandiceps,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,23,NA,NA,NA,NA
20836,Mammalia,Mammalia,Soricidae,Crocidura grassei,NA,NA,NA,62.99,1,1,NA,NA,NA,NA,1,8.17,NA,NA,NA,NA
20837,Mammalia,Mammalia,Soricidae,Crocidura grayi,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,10.7,NA,NA,NA,NA
20838,Mammalia,Mammalia,Soricidae,Crocidura hildegardeae,NA,NA,NA,84,1,1,NA,NA,NA,NA,1,10.49,NA,NA,NA,NA
20839,Mammalia,Mammalia,Soricidae,Crocidura hirta,NA,NA,NA,110,1,1,30,0.333333333,NA,NA,1,14.735,1,NA,NA,NA
20840,Mammalia,Mammalia,Soricidae,Crocidura horsfieldii,NA,NA,NA,63.88,1,1,NA,NA,NA,NA,1,5.47,NA,NA,NA,NA
20841,Mammalia,Mammalia,Soricidae,Crocidura ichnusae,0.205479452,-1.58240924,0.829545455,82.145,1,1,29.49,3.2,0.023616922,4.745791795,1,10.6,0.88,NA,NA,NA
20842,Mammalia,Mammalia,Soricidae,Crocidura indochinensis,NA,NA,NA,63.88,1,1,NA,NA,NA,NA,1,5.47,NA,NA,NA,NA
20843,Mammalia,Mammalia,Soricidae,Crocidura jacksoni,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,7,NA,NA,NA,NA
20844,Mammalia,Mammalia,Soricidae,Crocidura jenkinsi,NA,NA,NA,100,1,1,NA,NA,NA,NA,1,31.03,NA,NA,NA,NA
20845,Mammalia,Mammalia,Soricidae,Crocidura jouvenetae,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,9.645,NA,NA,NA,NA
20846,Mammalia,Mammalia,Soricidae,Crocidura kivuana,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20847,Mammalia,Mammalia,Soricidae,Crocidura lanosa,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20848,Mammalia,Mammalia,Soricidae,Crocidura lasiura,NA,NA,NA,97.8,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20849,Mammalia,Mammalia,Soricidae,Crocidura lepidura,NA,NA,NA,95,1,1,NA,NA,NA,NA,1,12,NA,NA,NA,NA
20850,Mammalia,Mammalia,Soricidae,Crocidura leucodon,0.293589041,-1.225574309,0.773043036,129,1,1,NA,3,NA,NA,1,10.94,0.89,NA,NA,NA
20851,Mammalia,Mammalia,Soricidae,Crocidura littoralis,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,17.305,NA,NA,NA,NA
20852,Mammalia,Mammalia,Soricidae,Crocidura longipes,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,19.3,NA,NA,NA,NA
20853,Mammalia,Mammalia,Soricidae,Crocidura ludia,NA,NA,NA,71,1,1,NA,NA,NA,NA,1,5.39,NA,NA,NA,NA
20854,Mammalia,Mammalia,Soricidae,Crocidura luna,NA,NA,NA,NA,1,1,NA,0.083333333,NA,NA,1,12.55,NA,NA,NA,NA
20855,Mammalia,Mammalia,Soricidae,Crocidura lusitania,NA,NA,NA,30.99,1,1,NA,NA,NA,NA,1,2.48,NA,NA,NA,NA
20856,Mammalia,Mammalia,Soricidae,Crocidura macmillani,NA,NA,NA,NA,1,1,NA,0.083333333,NA,NA,1,12.8,NA,NA,NA,NA
20857,Mammalia,Mammalia,Soricidae,Crocidura malayana,NA,NA,NA,95,1,1,NA,NA,NA,NA,1,12,NA,NA,NA,NA
20858,Mammalia,Mammalia,Soricidae,Crocidura maquassiensis,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,5.99,NA,NA,NA,NA
20859,Mammalia,Mammalia,Soricidae,Crocidura mariquensis,NA,NA,NA,NA,1,1,NA,0.083333333,NA,NA,1,10.025,NA,NA,NA,NA
20860,Mammalia,Mammalia,Soricidae,Crocidura maurisca,NA,NA,NA,94,1,1,NA,NA,NA,NA,1,14,NA,NA,NA,NA
20861,Mammalia,Mammalia,Soricidae,Crocidura monax,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,16,NA,NA,NA,NA
20862,Mammalia,Mammalia,Soricidae,Crocidura montis,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,14.49,NA,NA,NA,NA
20863,Mammalia,Mammalia,Soricidae,Crocidura muricauda,NA,NA,NA,71,1,1,NA,NA,NA,NA,1,5.63,NA,NA,NA,NA
20864,Mammalia,Mammalia,Soricidae,Crocidura mutesae,NA,NA,NA,110,1,1,30,0.333333333,NA,NA,1,15.8,1,NA,NA,NA
20865,Mammalia,Mammalia,Soricidae,Crocidura nana,NA,NA,NA,66,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20866,Mammalia,Mammalia,Soricidae,Crocidura nanilla,NA,NA,NA,66,1,1,NA,NA,NA,NA,1,6.5,NA,NA,NA,NA
20867,Mammalia,Mammalia,Soricidae,Crocidura negligens,NA,NA,NA,95,1,1,NA,NA,NA,NA,1,12,NA,NA,NA,NA
20868,Mammalia,Mammalia,Soricidae,Crocidura negrina,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,11.33,NA,NA,NA,NA
20869,Mammalia,Mammalia,Soricidae,Crocidura nicobarica,NA,NA,NA,100,1,1,NA,NA,NA,NA,1,31.03,NA,NA,NA,NA
20870,Mammalia,Mammalia,Soricidae,Crocidura nigeriae,NA,NA,NA,NA,1,1,NA,0.416666667,NA,NA,1,17.1,NA,NA,NA,NA
20871,Mammalia,Mammalia,Soricidae,Crocidura nigricans,NA,NA,NA,NA,1,1,NA,0.083333333,NA,NA,1,10.35,NA,NA,NA,NA
20872,Mammalia,Mammalia,Soricidae,Crocidura nigrofusca,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,11.75,NA,NA,NA,NA
20873,Mammalia,Mammalia,Soricidae,Crocidura niobe,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,16,NA,NA,NA,NA
20874,Mammalia,Mammalia,Soricidae,Crocidura obscurior,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,3.49,NA,NA,NA,NA
20875,Mammalia,Mammalia,Soricidae,Crocidura olivieri,NA,NA,NA,124.055,1,1,NA,1.683333333,NA,NA,1,36.36,2.26,NA,NA,NA
20876,Mammalia,Mammalia,Soricidae,Crocidura orientalis,NA,NA,NA,95,1,1,NA,NA,NA,NA,1,12,NA,NA,NA,NA
20877,Mammalia,Mammalia,Soricidae,Crocidura orii,0.205479452,-1.58240924,0.829545455,82.145,1,1,29.49,3.2,0.022908131,4.776263379,1,10.6,0.88,NA,NA,NA
20878,Mammalia,Mammalia,Soricidae,Crocidura pasha,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,6.5,NA,NA,NA,NA
20879,Mammalia,Mammalia,Soricidae,Crocidura phaeura,NA,NA,NA,84,1,1,NA,NA,NA,NA,1,10.49,NA,NA,NA,NA
20880,Mammalia,Mammalia,Soricidae,Crocidura planiceps,NA,NA,NA,66,1,1,NA,NA,NA,NA,1,2.5,NA,NA,NA,NA
20881,Mammalia,Mammalia,Soricidae,Crocidura poensis,NA,NA,NA,NA,1,1,NA,0.416666667,NA,NA,1,17.1,NA,NA,NA,NA
20882,Mammalia,Mammalia,Soricidae,Crocidura polia,NA,NA,NA,71,1,1,NA,NA,NA,NA,1,5.63,NA,NA,NA,NA
20883,Mammalia,Mammalia,Soricidae,Crocidura pullata,0.205479452,-1.58240924,0.829545455,82.145,1,1,29.49,3.2,0.023616922,4.745791795,1,10.6,0.88,NA,NA,NA
20884,Mammalia,Mammalia,Soricidae,Crocidura raineyi,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,14.49,NA,NA,NA,NA
20885,Mammalia,Mammalia,Soricidae,Crocidura rapax,0.205479452,-1.58240924,0.829545455,82.145,1,1,29.49,3.2,0.023616922,4.745791795,1,10.6,0.88,NA,NA,NA
20886,Mammalia,Mammalia,Soricidae,Crocidura religiosa,NA,NA,NA,NA,1,1,NA,1.25,NA,NA,1,7,NA,NA,NA,NA
20887,Mammalia,Mammalia,Soricidae,Crocidura russula,0.205479452,-1.58240924,0.829545455,82.145,1,1,29.49,3.2,0.023616922,4.745791795,1,10.6,0.88,NA,NA,NA
20888,Mammalia,Mammalia,Soricidae,Crocidura selina,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,14.49,NA,NA,NA,NA
20889,Mammalia,Mammalia,Soricidae,Crocidura shantungensis,0.479452055,-0.73511138,0.675925926,82,1,1,NA,2.7,0.032167093,4.436811317,1,7.425,0.53,NA,NA,NA
20890,Mammalia,Mammalia,Soricidae,Crocidura sibirica,0.293589041,-1.225574309,0.773043036,129,1,1,NA,3,NA,NA,1,10.94,0.89,NA,NA,NA
20891,Mammalia,Mammalia,Soricidae,Crocidura sicula,0.276931507,-1.283985071,0.78312736,86.5,1,1,29.49,3,0.023955171,4.73157106,1,10.84,0.885,NA,NA,NA
20892,Mammalia,Mammalia,Soricidae,Crocidura silacea,0.205479452,-1.58240924,0.829545455,86,1,1,29.49,3.2,0.023734419,4.740829006,1,10.25,0.88,NA,NA,NA
20893,Mammalia,Mammalia,Soricidae,Crocidura smithii,NA,NA,NA,88,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20894,Mammalia,Mammalia,Soricidae,Crocidura somalica,NA,NA,NA,80,1,1,NA,NA,NA,NA,1,11.5,NA,NA,NA,NA
20895,Mammalia,Mammalia,Soricidae,Crocidura stenocephala,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,17.305,NA,NA,NA,NA
20896,Mammalia,Mammalia,Soricidae,Crocidura suaveolens,0.479452055,-0.73511138,0.675925926,82,1,1,NA,2.7,0.032167093,4.436811317,1,7.425,0.53,NA,NA,NA
20897,Mammalia,Mammalia,Soricidae,Crocidura tanakae,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20898,Mammalia,Mammalia,Soricidae,Crocidura tarella,NA,NA,NA,107,1,1,NA,0.083333333,NA,NA,1,12.42,NA,NA,NA,NA
